,Date,avg_tem,avg_hum,max_tem,min_tem,max_hum,min_hum,max_hea,Month,Day,Year
2410,4/13/2016,45.5,57,62.4,28.2,89,22,62.4,4,13,2016
2411,4/14/2016,50.1,43,64.2,34.7,76,16,64.2,4,14,2016
2412,4/15/2016,38.6,69,52.8,30.6,90,28,52.8,4,15,2016
2413,4/16/2016,29.1,79,35.5,26.9,90,59,35.5,4,16,2016
2414,4/17/2016,27.6,83,32,24.7,89,65,32,4,17,2016
2415,4/18/2016,29.5,76,34.9,23.6,87,66,34.9,4,18,2016
2416,4/19/2016,32.1,73,42.4,21.9,88,37,42.4,4,19,2016
2417,4/20/2016,39.5,62,53.5,26.6,90,27,53.5,4,20,2016
2418,4/21/2016,42.8,60,59.3,24.7,90,26,59.3,4,21,2016
2419,4/22/2016,48.7,49,70.8,25.8,90,12,73.8,4,22,2016
2420,4/23/2016,46.1,51,68.2,32.9,82,13,72.8,4,23,2016
2421,4/24/2016,42.4,46,50.2,35,64,33,50.2,4,24,2016
2422,4/25/2016,44.9,54,55.9,29.1,85,32,55.9,4,25,2016
2423,4/26/2016,35.9,68,45.8,29.8,91,34,45.8,4,26,2016
2424,4/27/2016,38.2,60,50.1,26.3,91,28,50.1,4,27,2016
2425,4/28/2016,29.2,87,32.1,27,92,79,32.1,4,28,2016
2426,4/29/2016,29.9,88,34.6,27.3,91,81,34.6,4,29,2016
2427,4/30/2016,29,79,35.2,25.2,90,61,35.2,4,30,2016
2428,5/1/2016,28.5,77,33.7,26,83,64,33.7,5,1,2016
2429,5/2/2016,36.1,57,53.9,13.3,83,28,53.9,5,2,2016
2430,5/3/2016,44,47,60.9,25.6,84,10,60.9,5,3,2016
2431,5/4/2016,48.3,49,66.1,25.8,86,20,66.1,5,4,2016
2432,5/5/2016,52,47,72.1,31.8,82,15,75,5,5,2016
2433,5/6/2016,52.7,53,72.7,38,84,16,75.6,5,6,2016
2434,5/7/2016,40.3,83,46.8,34.9,92,58,46.8,5,7,2016
2435,5/8/2016,42.5,58,51.6,36.3,75,33,51.6,5,8,2016
2436,5/9/2016,45.4,62,56.7,31.6,94,35,56.7,5,9,2016
2437,5/10/2016,45.6,54,53.9,36.3,92,30,53.9,5,10,2016
2438,5/11/2016,43,40,53.9,33.1,65,21,53.9,5,11,2016
2439,5/12/2016,47.3,39,65.7,25.6,83,12,65.7,5,12,2016
2440,5/13/2016,52.5,43,66.8,36.6,83,14,66.8,5,13,2016
2441,5/14/2016,40,80,49.4,35.2,90,62,49.4,5,14,2016
2442,5/15/2016,42.9,82,56.3,33.2,93,53,56.3,5,15,2016
2443,5/16/2016,37,91,44.2,32.4,94,86,44.2,5,16,2016
2444,5/17/2016,35.2,88,38.5,32.1,92,81,38.5,5,17,2016
2445,5/18/2016,43.1,77,58,33.7,91,46,58,5,18,2016
2446,5/19/2016,48.9,59,65.9,30.7,93,25,65.9,5,19,2016
2447,5/20/2016,55.2,50,66.8,37.6,86,27,66.8,5,20,2016
2448,5/21/2016,55.8,53,69.3,36.9,83,18,76.8,5,21,2016
2449,5/22/2016,54.8,41,63.1,39.1,70,24,63.1,5,22,2016
2450,5/23/2016,48.2,48,60.3,33.7,86,16,60.3,5,23,2016
2451,5/24/2016,47.4,66,63.1,29.7,91,35,63.1,5,24,2016
2452,5/25/2016,48.7,41,64.3,32.5,79,15,64.3,5,25,2016
2453,5/26/2016,43.2,66,56.5,31.5,86,41,56.5,5,26,2016
2454,5/27/2016,44.6,67,57,35.5,91,31,57,5,27,2016
2455,5/28/2016,49.1,54,61.2,34,92,27,61.2,5,28,2016
2456,5/29/2016,51.2,55,67.3,33.4,85,22,67.3,5,29,2016
2457,5/30/2016,51.5,52,67.4,34,87,19,67.4,5,30,2016
2458,5/31/2016,50.1,67,59,41.2,87,46,59,5,31,2016
2459,6/1/2016,53,66,64.5,41.5,92,38,64.5,6,1,2016
2460,6/2/2016,57.7,45,76,35.3,91,13,76.2,6,2,2016
2461,6/3/2016,60,42,77.3,43,65,19,77.1,6,3,2016
2462,6/4/2016,58.7,54,71.6,42.1,86,31,77.3,6,4,2016
2463,6/5/2016,57.8,56,75.8,39.3,87,23,77.5,6,5,2016
2464,6/6/2016,54.6,69,77,40,92,23,77.5,6,6,2016
2465,6/7/2016,56,67,74,40.1,95,28,77.5,6,7,2016
2466,6/8/2016,59,54,73.9,42.9,80,25,77.3,6,8,2016
2467,6/9/2016,61.6,56,81.8,46,92,16,79.6,6,9,2016
2468,6/10/2016,64.5,53,83.8,43.2,94,13,81,6,10,2016
2469,6/11/2016,62.9,51,78.9,45.2,80,23,78.3,6,11,2016
2470,6/12/2016,60.4,60,74.2,47.6,86,27,77.5,6,12,2016
2471,6/13/2016,53.8,73,67.9,42.5,93,36,67.9,6,13,2016
2472,6/14/2016,57.8,41,69.4,45.5,62,23,76.9,6,14,2016
2473,6/15/2016,62.6,38,77,41.8,70,12,77,6,15,2016
2474,6/16/2016,68.8,18,82.4,49.2,57,8,79.9,6,16,2016
2475,6/17/2016,63.3,43,77.3,44.8,76,19,77.4,6,17,2016
2476,6/18/2016,66.2,50,81.8,45.7,87,9,79.7,6,18,2016
2477,6/19/2016,65.4,43,83.3,48.6,76,13,80.6,6,19,2016
2478,6/20/2016,62.2,60,74,46.4,85,32,77.5,6,20,2016
2479,6/21/2016,72.1,42,92.7,47.4,94,10,88.4,6,21,2016
2480,6/22/2016,65.3,43,75.8,52.8,75,21,77.5,6,22,2016
2481,6/23/2016,63.5,51,82.2,44.8,86,19,80,6,23,2016
2482,6/24/2016,63.9,55,84.3,44.8,93,15,81.4,6,24,2016
2483,6/25/2016,65.5,44,80.1,49.6,80,18,79.1,6,25,2016
2484,6/26/2016,64.8,44,83.6,43.2,90,6,80.8,6,26,2016
2485,6/27/2016,64.6,44,82.6,41.2,78,10,80.2,6,27,2016
2486,6/28/2016,65.8,50,83,46.8,90,14,80.5,6,28,2016
2487,6/29/2016,65.8,46,87,45.7,92,11,83.4,6,29,2016
2488,6/30/2016,57.5,66,70.9,46.7,90,32,77.5,6,30,2016
2489,7/1/2016,59.4,73,71.5,53.2,93,37,77.4,7,1,2016
2490,7/2/2016,59,69,67.8,50.7,89,43,67.8,7,2,2016
2491,7/3/2016,65.9,41,83.2,49.8,85,15,80.5,7,3,2016
2492,7/4/2016,69.5,31,81.1,61.5,42,16,79.2,7,4,2016
2493,7/5/2016,67.1,36,78.5,52.8,64,19,78,7,5,2016
2494,7/6/2016,64.9,38,80.9,43.8,85,12,78.9,7,6,2016
2495,7/7/2016,64,30,83.4,41.9,63,12,80.7,7,7,2016
2496,7/8/2016,62.9,46,85.1,42.6,80,11,81.9,7,8,2016
2497,7/9/2016,67.6,38,85.9,41.1,84,10,82.6,7,9,2016
2498,7/10/2016,72.2,21,86.6,53.6,45,9,83.2,7,10,2016
2499,7/11/2016,68.8,18,76.6,59.5,29,12,76.2,7,11,2016
2500,7/12/2016,64.6,28,80.3,42.1,69,9,78.3,7,12,2016
2501,7/13/2016,65.6,24,87.8,40.1,60,7,84.2,7,13,2016
2502,7/14/2016,61,38,75.8,41.1,64,25,77.1,7,14,2016
2503,7/15/2016,59.7,58,81.6,40.6,88,9,79.3,7,15,2016
2504,7/16/2016,65.8,46,88.2,42.2,91,9,84.4,7,16,2016
2505,7/17/2016,66,41,80.5,49.2,66,18,79,7,17,2016
2506,7/18/2016,65.3,53,86.7,49.5,86,16,83.3,7,18,2016
2507,7/19/2016,72.3,37,85.7,54.2,76,20,82.7,7,19,2016
2508,7/20/2016,67.9,49,85.5,52.3,86,17,82.3,7,20,2016
2509,7/21/2016,69.4,42,85.7,56.2,78,16,82.4,7,21,2016
2510,7/22/2016,70.4,42,88,51.7,76,19,84.6,7,22,2016
2511,7/23/2016,74.3,27,89.9,60.1,50,14,85.9,7,23,2016
2512,7/24/2016,67.2,42,84.1,51.4,81,12,81.2,7,24,2016
2513,7/25/2016,66.8,45,87.6,44.3,92,7,84,7,25,2016
2514,7/26/2016,65.9,31,84.5,47.9,60,11,81.5,7,26,2016
2515,7/27/2016,67.5,38,82.8,47.6,62,16,80.8,7,27,2016
2516,7/28/2016,63.5,62,86.3,48,86,10,82.9,7,28,2016
2517,7/29/2016,65.3,62,77,53.6,88,33,78.1,7,29,2016
2518,7/30/2016,67,51,89.5,45.4,92,9,85.5,7,30,2016
2519,7/31/2016,61.3,62,85.3,47.6,89,17,82.1,7,31,2016
2520,8/1/2016,68.1,40,87.6,48.2,89,12,83.9,8,1,2016
2521,8/2/2016,59.9,59,80.5,46.2,86,24,79.2,8,2,2016
2522,8/3/2016,65.8,54,83.6,45.5,93,16,81,8,3,2016
2523,8/4/2016,56.5,61,62,50.8,86,38,62,8,4,2016
2524,8/5/2016,54.9,77,59.2,50.2,88,61,59.2,8,5,2016
2525,8/6/2016,58.9,74,74,48,94,36,77.4,8,6,2016
2526,8/7/2016,65.2,52,79.2,47,89,26,78.6,8,7,2016
2527,8/8/2016,68.5,36,80.4,54.5,60,19,78.8,8,8,2016
2528,8/9/2016,66.5,41,90.7,48,73,11,86.5,8,9,2016
2529,8/10/2016,63.5,49,83.6,45.2,78,16,80.9,8,10,2016
2530,8/11/2016,66.4,36,79.2,51.2,77,4,78.1,8,11,2016
2531,8/12/2016,57.8,49,73.7,38.9,81,27,77.3,8,12,2016
2532,8/13/2016,58.6,44,76.5,38.9,83,14,76.4,8,13,2016
2533,8/14/2016,61.1,38,80.5,38.5,81,11,78.6,8,14,2016
2534,8/15/2016,60,37,82.5,41.1,62,11,80,8,15,2016
2535,8/16/2016,60.1,45,79.8,40.2,81,16,78.4,8,16,2016
2536,8/17/2016,61.4,43,80.7,40.9,82,13,78.8,8,17,2016
2537,8/18/2016,56.9,59,75.4,43.2,89,22,77.2,8,18,2016
2538,8/19/2016,52.2,80,69.3,43.5,93,34,77.3,8,19,2016
2539,8/20/2016,53.3,66,67.8,39.8,90,38,67.8,8,20,2016
2540,8/21/2016,48.7,65,64,39.6,85,29,64,8,21,2016
2541,8/22/2016,60.6,39,77.7,45.5,66,15,77,8,22,2016
2542,8/23/2016,64.3,31,73.9,58,51,15,75.9,8,23,2016
2543,8/24/2016,54.1,65,61.8,41.9,90,44,61.8,8,24,2016
2544,8/25/2016,47.8,79,62.4,35.9,95,43,62.4,8,25,2016
2545,8/26/2016,55.5,54,70.7,45.5,84,24,77.1,8,26,2016
2546,8/27/2016,57.1,51,75.3,43.2,82,26,77.7,8,27,2016
2547,8/28/2016,55,54,74,39.3,79,43,77.3,8,28,2016
2548,8/29/2016,56.6,56,74,43.6,87,22,76.2,8,29,2016
2549,8/30/2016,58,62,72.1,42.5,92,35,77.4,8,30,2016
2550,8/31/2016,58.4,67,72.8,40.3,93,41,77.5,8,31,2016
2551,9/1/2016,59.9,65,79.4,41.6,93,31,78.9,9,1,2016
2552,9/2/2016,59.8,56,72.5,49.1,69,30,77.3,9,2,2016
2553,9/3/2016,59.9,60,75.8,44.1,86,27,77.5,9,3,2016
2554,9/4/2016,57.9,56,75.6,44.1,89,19,76.9,9,4,2016
2555,9/5/2016,58.8,41,77.6,35.9,85,12,76.7,9,5,2016
2556,9/6/2016,57,52,78.1,39.3,88,11,77.7,9,6,2016
2557,9/7/2016,58.6,54,77.9,42.6,92,11,76.8,9,7,2016
2558,9/8/2016,59.1,36,81.4,34.1,72,10,79.2,9,8,2016
2559,9/9/2016,54,39,73.5,35.9,80,15,75.6,9,9,2016
2560,9/10/2016,52.6,46,75.4,26.4,90,8,76.1,9,10,2016
2561,9/11/2016,67.2,15,82,49.4,41,10,79.6,9,11,2016
2562,9/12/2016,58,45,71.8,47.3,76,31,77.1,9,12,2016
2563,9/13/2016,50.5,79,59.6,45.7,91,61,59.6,9,13,2016
2564,9/14/2016,53.2,63,70.8,35.5,94,26,77.1,9,14,2016
2565,9/15/2016,52.4,46,68.5,34.7,83,18,74.6,9,15,2016
2566,9/16/2016,47.7,56,63,30.6,85,27,63,9,16,2016
2567,9/17/2016,53.5,41,72.7,31.3,89,11,73.6,9,17,2016
2568,9/18/2016,65.9,20,79,54.4,27,15,77.7,9,18,2016
2569,9/19/2016,67.5,19,81.8,48.9,36,10,79.4,9,19,2016
2570,9/20/2016,60.6,24,76.1,44.5,47,10,75.5,9,20,2016
2571,9/21/2016,63.2,34,71.8,52.9,60,22,76.6,9,21,2016
2572,9/22/2016,56.6,63,71.6,40.9,80,40,77.5,9,22,2016
2573,9/23/2016,54.2,56,72.1,35.8,94,28,76.5,9,23,2016
2574,9/24/2016,43.8,50,47.7,37,95,44,47.7,9,24,2016
2575,9/25/2016,48,48,61.6,34.6,74,27,61.6,9,25,2016
2576,9/26/2016,48.1,53,68.4,27,86,23,74.6,9,26,2016
2577,9/27/2016,52.2,45,73.9,29.1,86,16,76.6,9,27,2016
2578,9/28/2016,53.4,41,70.6,32.7,70,22,74.8,9,28,2016
2579,9/29/2016,55.7,47,76.5,33.4,79,17,78.3,9,29,2016
2580,9/30/2016,52.7,58,65.3,42.3,84,37,65.3,9,30,2016
2581,10/1/2016,49.1,66,74.4,34,92,28,76.6,10,1,2016
2582,10/2/2016,52.5,42,68.3,37.2,80,24,76.8,10,2,2016
2583,10/3/2016,46,50,62.9,32.4,87,22,62.9,10,3,2016
2584,10/4/2016,42.2,33,51.3,34.1,43,27,51.3,10,4,2016
2585,10/5/2016,44.5,34,55.1,36.5,56,22,55.1,10,5,2016
2586,10/6/2016,37.4,66,48.2,27.9,91,31,48.2,10,6,2016
2587,10/7/2016,41.1,39,58,26.7,68,15,58,10,7,2016
2588,10/8/2016,50.6,26,67.4,27.8,60,11,67.4,10,8,2016
2589,10/9/2016,50,35,70.7,29.1,64,15,73.5,10,9,2016
2590,10/10/2016,54.3,37,67.1,39.3,71,21,67.1,10,10,2016
2591,10/11/2016,48.9,60,61.3,39.5,88,39,61.3,10,11,2016
2592,10/12/2016,46.5,58,62.3,30.7,94,21,62.3,10,12,2016
2593,10/13/2016,47.4,45,69.9,30,75,13,72.7,10,13,2016
2594,10/14/2016,61.2,21,71.5,55.3,27,14,73.6,10,14,2016
2595,10/15/2016,59.8,24,72.1,42.1,48,15,73.9,10,15,2016
2596,10/16/2016,60.7,21,70.1,42.9,46,15,73.2,10,16,2016
2597,10/17/2016,50.4,37,59.9,40,58,23,59.9,10,17,2016
2598,10/18/2016,44.5,43,54.1,36.6,85,29,54.1,10,18,2016
2599,10/19/2016,38.6,48,47.4,32.5,88,24,47.4,10,19,2016
2600,10/20/2016,39.9,33,58,18.1,66,7,58,10,20,2016
2601,10/21/2016,52.5,16,66.4,31.8,40,10,66.4,10,21,2016
2602,10/22/2016,51.9,24,70.8,27,49,12,73,10,22,2016
2603,10/23/2016,43.5,39,68.4,27,60,16,72.9,10,23,2016
2604,10/24/2016,50.1,35,67.6,33.5,58,17,67.6,10,24,2016
2605,10/25/2016,51.5,45,61.3,35.8,57,29,61.3,10,25,2016
2606,10/26/2016,52,37,65,35.9,56,18,65,10,26,2016
2607,10/27/2016,60.3,22,70.8,45.4,36,14,73.7,10,27,2016
2608,10/28/2016,59.3,32,68.1,51.6,46,24,74.9,10,28,2016
2609,10/29/2016,53.6,46,64,38.3,73,28,64,10,29,2016
2610,10/30/2016,53,45,62.7,34.6,82,27,62.7,10,30,2016
2611,10/31/2016,57.5,30,63.6,50.1,44,21,63.6,10,31,2016
2612,11/1/2016,50.3,43,60.2,37.9,75,27,60.2,11,1,2016
2613,11/2/2016,43,68,54.8,27.8,87,36,54.8,11,2,2016
2614,11/3/2016,38,54,62.9,19.9,91,8,62.9,11,3,2016
2615,11/4/2016,38.9,42,65.8,18.9,64,14,65.8,11,4,2016
2616,11/5/2016,41.4,52,62.1,26.2,76,23,62.1,11,5,2016
2617,11/6/2016,45.9,46,58.9,27.9,85,23,58.9,11,6,2016
2618,11/7/2016,45.2,40,56.5,24.8,75,26,56.5,11,7,2016
2619,11/8/2016,36.4,55,59.8,19.4,86,19,59.8,11,8,2016
2620,11/9/2016,41,42,68.9,21.4,74,11,71.4,11,9,2016
2621,11/10/2016,40.8,44,60.5,25.1,65,22,60.5,11,10,2016
2622,11/11/2016,34.8,61,52.2,20.8,82,33,52.2,11,11,2016
2623,11/12/2016,44,45,59.3,22.9,86,19,59.3,11,12,2016
2624,11/13/2016,47.4,35,52.1,43.8,47,27,52.1,11,13,2016
2625,11/14/2016,52.2,27,61.6,43.5,39,20,61.6,11,14,2016
2626,11/15/2016,56.7,19,66.4,42.8,39,11,66.4,11,15,2016
2627,11/16/2016,56.2,16,64.9,36.3,47,10,64.9,11,16,2016
2628,11/17/2016,26.2,80,36.2,18.1,89,47,36.2,11,17,2016
2629,11/18/2016,21.4,60,35.8,10,80,25,35.8,11,18,2016
2630,11/19/2016,43.9,27,53.6,9.9,81,19,53.6,11,19,2016
2631,11/20/2016,44.4,42,56.7,29.4,76,24,56.7,11,20,2016
2632,11/21/2016,40.7,60,54.1,26.1,85,32,54.1,11,21,2016
2633,11/22/2016,35.4,66,44.3,25,92,32,44.3,11,22,2016
2634,11/23/2016,34.3,43,48,15.2,83,11,48,11,23,2016
2635,11/24/2016,32,37,38.7,27,85,16,38.7,11,24,2016
2636,11/25/2016,36.8,19,50.4,24.1,31,9,50.4,11,25,2016
2637,11/26/2016,37.5,17,55,21.9,39,3,55,11,26,2016
2638,11/27/2016,30.6,45,39.5,23.8,88,28,39.5,11,27,2016
2639,11/28/2016,27.1,38,32.2,23,54,27,32.2,11,28,2016
2640,11/29/2016,23,36,25.6,20.6,48,31,25.6,11,29,2016
2641,11/30/2016,21.8,32,28.2,12.4,44,24,28.2,11,30,2016
2642,12/1/2016,24.2,39,35.2,14.4,59,26,35.2,12,1,2016
2643,12/2/2016,16.6,70,25.1,7,80,58,25.1,12,2,2016
2644,12/3/2016,21.1,52,30.4,4.8,80,24,30.4,12,3,2016
2645,12/4/2016,31.7,33,40.3,21.1,44,26,40.3,12,4,2016
2646,12/5/2016,28.4,44,38.5,3.9,77,19,38.5,12,5,2016
2647,12/6/2016,13.5,50,24.4,8.3,79,18,24.4,12,6,2016
2648,12/7/2016,2,73,10,-16.6,79,65,10,12,7,2016
2649,12/8/2016,1.6,64,28,-18.4,76,46,28,12,8,2016
2650,12/9/2016,35,53,40.5,27.3,69,39,40.5,12,9,2016
2651,12/10/2016,40.3,48,46.8,36.9,74,29,46.8,12,10,2016
2652,12/11/2016,30.6,61,37.3,26.9,90,32,37.3,12,11,2016
2653,12/12/2016,33.3,31,37.5,25.4,38,23,37.5,12,12,2016
2654,12/13/2016,28.8,30,33.7,21.6,41,22,33.7,12,13,2016
2655,12/14/2016,22.7,64,32.1,15.6,82,31,32.1,12,14,2016
2656,12/15/2016,43.3,44,48.8,18.4,89,28,48.8,12,15,2016
2657,12/16/2016,32.5,66,43.9,0.9,84,45,43.9,12,16,2016
2658,12/17/2016,-0.7,68,10.2,-11.2,77,44,10.2,12,17,2016
2659,12/18/2016,16.1,35,21.9,10,51,27,21.9,12,18,2016
2660,12/19/2016,29.7,27,36.1,19.2,39,21,36.1,12,19,2016
2661,12/20/2016,39.9,32,45.1,34.9,45,21,45.1,12,20,2016
2662,12/21/2016,33.4,45,43.3,19.2,83,20,43.3,12,21,2016
2663,12/22/2016,25.1,73,40.2,15.4,85,42,40.2,12,22,2016
2664,12/23/2016,32,53,41.3,19.1,85,26,41.3,12,23,2016
2665,12/24/2016,38.1,37,52.6,18.6,70,19,52.6,12,24,2016
2666,12/25/2016,24.4,55,31,18.6,80,31,31,12,25,2016
2667,12/26/2016,24.5,34,28.5,21.1,42,21,28.5,12,26,2016
2668,12/27/2016,34.5,23,43.1,22.3,51,11,43.1,12,27,2016
2669,12/28/2016,29.4,53,34.1,25.8,83,35,34.1,12,28,2016
2670,12/29/2016,35.4,27,44.1,27.3,35,17,44.1,12,29,2016
2671,12/30/2016,40.2,20,50.1,34.1,28,12,50.1,12,30,2016
2672,12/31/2016,34.3,33,42.6,23.6,48,22,42.6,12,31,2016
2673,1/1/2017,33.4,38,37,29.7,44,29,37,1,1,2017
2674,1/2/2017,28.5,57,35,12.1,85,34,35,1,2,2017
2675,1/3/2017,16.8,82,23.9,10.7,84,73,23.9,1,3,2017
2676,1/4/2017,12.6,76,25.6,-2.2,85,68,25.6,1,4,2017
2677,1/5/2017,-2.4,72,3.7,-12.8,74,67,3.7,1,5,2017
2678,1/6/2017,0.5,52,18.7,-23.9,74,29,18.7,1,6,2017
2679,1/7/2017,25.2,29,35.9,11.9,60,15,35.9,1,7,2017
2680,1/8/2017,36.6,54,43.1,29.4,65,43,43.1,1,8,2017
2681,1/9/2017,37.5,75,43.6,27.8,91,56,43.6,1,9,2017
2682,1/10/2017,29.9,58,33.7,23,78,44,33.7,1,10,2017
2683,1/11/2017,30,77,33.7,26,90,62,33.7,1,11,2017
2684,1/12/2017,24.6,74,34.4,17.5,87,45,34.4,1,12,2017
2685,1/13/2017,28.8,69,41.2,17.5,86,50,41.2,1,13,2017
2686,1/14/2017,24.5,71,43.8,13.8,87,40,43.8,1,14,2017
2687,1/15/2017,23.7,79,40.3,10.5,90,50,40.3,1,15,2017
2688,1/16/2017,27.3,83,30.1,15.9,92,68,30.1,1,16,2017
2689,1/17/2017,20.6,65,48.5,0.9,84,23,48.5,1,17,2017
2690,1/18/2017,24.6,57,57,5.2,83,14,57,1,18,2017
2691,1/19/2017,39.8,32,48.2,33.4,49,19,48.2,1,19,2017
2692,1/20/2017,31.6,48,38.7,27,72,33,38.7,1,20,2017
2693,1/21/2017,24.8,61,41.5,12.6,85,25,41.5,1,21,2017
2694,1/22/2017,27.9,39,32.9,23.3,54,22,32.9,1,22,2017
2695,1/23/2017,30.7,66,37.3,25.8,85,47,37.3,1,23,2017
2696,1/24/2017,20.6,61,31.6,10.4,84,31,31.6,1,24,2017
2697,1/25/2017,15.7,46,23.9,6.5,82,28,23.9,1,25,2017
2698,1/26/2017,12.7,35,18.8,3,95,24,18.8,1,26,2017
2699,1/27/2017,21.9,32,38.3,1.3,50,22,38.3,1,27,2017
2700,1/28/2017,30.3,33,35.8,20.1,41,21,35.8,1,28,2017
2701,1/29/2017,37.3,32,45.7,30.7,41,20,45.7,1,29,2017
2702,1/30/2017,40.3,30,45.8,35.3,37,23,45.8,1,30,2017
2703,1/31/2017,41.2,25,48.8,36.7,35,16,48.8,1,31,2017
2704,2/1/2017,31.9,50,50.8,14.8,86,17,50.8,2,1,2017
2705,2/2/2017,23,76,34.9,12.1,85,60,34.9,2,2,2017
2706,2/9/2017,48.7,43,54.4,42.9,95,13,54.4,2,9,2017
2707,2/10/2017,50.9,37,58.9,42.8,95,8,58.9,2,10,2017
2708,2/11/2017,40.6,60,47.4,31.8,74,34,47.4,2,11,2017
2709,2/12/2017,31.2,64,43.6,23.2,85,32,43.6,2,12,2017
2710,2/13/2017,30.9,57,44.6,21.1,86,24,44.6,2,13,2017
2711,2/14/2017,27.1,52,43.5,12.4,76,27,43.5,2,14,2017
2712,2/15/2017,47.1,19,56.3,20.8,66,10,56.3,2,15,2017
2713,2/16/2017,50,12,61.3,41.2,18,5,61.3,2,16,2017
2714,2/17/2017,44.1,26,57.2,27.8,56,13,57.2,2,17,2017
2715,2/18/2017,39.9,46,53.8,27.8,73,26,53.7,2,18,2017
2716,2/19/2017,36.8,59,53.1,23.3,82,25,53.1,2,19,2017
2717,2/20/2017,40.5,30,47.6,33.2,41,24,47.6,2,20,2017
2718,2/21/2017,45.7,36,53.5,39.3,54,24,53.5,2,21,2017
2719,2/22/2017,40.2,47,51,28.5,85,22,51,2,22,2017
2720,2/23/2017,20.2,81,28.5,8.6,87,64,28.5,2,23,2017
2721,2/24/2017,8.5,75,18.4,-4.8,80,66,18.4,2,24,2017
2722,2/25/2017,14.8,45,19.9,-4.8,80,34,19.9,2,25,2017
2723,2/26/2017,20.5,32,26.6,14,44,24,26.6,2,26,2017
2724,2/27/2017,30.2,45,36.6,23.2,74,32,36.6,2,27,2017
2725,2/28/2017,23.7,52,32.1,17,83,30,32.1,2,28,2017
2726,3/1/2017,22.9,34,31.9,15.9,46,24,31.9,3,1,2017
2727,3/2/2017,29.8,33,39.2,22.5,42,22,39.2,3,2,2017
2728,3/3/2017,36.4,27,49.8,22.4,56,12,49.8,3,3,2017
2729,3/4/2017,43.9,22,53.1,22.4,54,13,53.1,3,4,2017
2730,3/5/2017,45.9,23,53.3,40.3,37,11,53.3,3,5,2017
2731,3/6/2017,24.4,37,41.9,16.2,75,20,41.8,3,6,2017
2732,3/7/2017,27.7,29,36.9,18.1,42,23,36.9,3,7,2017
2733,3/8/2017,41.8,32,51.4,31,53,22,51.4,3,8,2017
2734,3/9/2017,46.9,27,58,28.8,67,17,58,3,9,2017
2735,3/10/2017,46.6,35,61.2,24.4,78,17,61.2,3,10,2017
2736,3/11/2017,38.1,65,45.2,28.7,83,37,45.2,3,11,2017
2737,3/12/2017,40.7,38,48.9,27.8,87,19,48.9,3,12,2017
2738,3/13/2017,38.9,40,48.3,21.8,85,25,48.3,3,13,2017
2739,3/14/2017,50.7,26,59.5,44.2,35,20,59.5,3,14,2017
2740,3/15/2017,52.3,22,66.9,33.8,48,10,66.9,3,15,2017
2741,3/16/2017,51.1,25,64.8,30.1,53,15,64.8,3,16,2017
2742,3/17/2017,50.3,32,63.1,32.2,68,19,63.1,3,17,2017
2743,3/18/2017,51.3,34,67.6,27.9,79,13,67.6,3,18,2017
2744,3/19/2017,54,26,69.6,39.3,49,14,72.9,3,19,2017
2745,3/20/2017,52.2,29,65,38.6,46,16,65,3,20,2017
2746,3/21/2017,43.9,56,62.7,28.5,80,21,62.7,3,21,2017
2747,3/22/2017,52.9,33,64.8,31.2,86,14,64.8,3,22,2017
2748,3/23/2017,48.2,36,62.9,35.8,75,11,62.9,3,23,2017
2749,3/24/2017,39.8,49,53.9,25.4,73,21,53.9,3,24,2017
2750,3/25/2017,44.2,39,58.1,23.3,87,17,58.1,3,25,2017
2751,3/26/2017,37.4,84,45.4,32.2,93,55,45.4,3,26,2017
2752,3/27/2017,36.9,77,50.5,26,94,41,50.5,3,27,2017
2753,3/28/2017,33.5,90,37.8,30.1,93,84,37.8,3,28,2017
2754,3/29/2017,38.3,63,54.8,28.1,91,20,54.8,3,29,2017
2755,3/30/2017,45.1,47,56,34,80,27,56,3,30,2017
2756,3/31/2017,32.9,89,40.3,27.3,94,80,40.3,3,31,2017
2757,4/5/2017,39.8,42,40.1,32.1,90,40,40.1,4,5,2017
2758,4/6/2017,44.2,44,55.6,28.1,72,27,55.6,4,6,2017
2759,4/7/2017,45.6,43,65.8,28.4,80,19,65.8,4,7,2017
2760,4/8/2017,54.2,27,62.4,28.4,50,17,62.4,4,8,2017
2761,4/9/2017,37.1,41,48,29.5,86,21,45.7,4,9,2017
2762,4/10/2017,37.8,26,51.5,28.2,54,14,51.5,4,10,2017
2763,4/11/2017,41.7,32,57.2,22.9,68,10,57.2,4,11,2017
2764,4/12/2017,46.2,36,65.5,22.9,64,12,65.5,4,12,2017
2765,4/13/2017,48.6,45,66.4,25.4,82,19,66.4,4,13,2017
2766,4/14/2017,53.6,23,68.9,25.4,65,0,70,4,14,2017
2767,4/15/2017,45.9,33,61.6,27,69,13,60.2,4,15,2017
2768,4/16/2017,45.4,39,64.1,24.7,73,13,64.1,4,16,2017
2769,4/17/2017,48.6,35,65.8,26,72,13,65.8,4,17,2017
2770,4/18/2017,51.1,37,67.9,33.7,68,19,67.9,4,18,2017
2771,4/19/2017,46.6,49,56.7,34.9,84,23,55,4,19,2017
2772,4/20/2017,38.8,67,50.7,25.7,91,0,50.7,4,20,2017
2773,4/21/2017,36.3,68,45.8,30.7,93,36,45.8,4,21,2017
2774,4/22/2017,37.3,73,47.7,28.7,92,47,47.7,4,22,2017
